KD,MODEL,QTY,BULAN,DEALER,REGION,STATUS,PROVINCE,MOTHER DLR
547,BRIO SATYA,12,7,Honda IDK Cemara,R1,LOW,North Sumatera,Honda IDK Cemara
547,BRIO SATYA,11,8,Honda IDK Cemara,R1,LOW,North Sumatera,Honda IDK Cemara
547,BRIO SATYA,11,9,Honda IDK Cemara,R1,LOW,North Sumatera,Honda IDK Cemara
547,BRIO SATYA,11,10,Honda IDK Cemara,R1,LOW,North Sumatera,Honda IDK Cemara
547,BRIO SATYA,12,11,Honda IDK Cemara,R1,LOW,North Sumatera,Honda IDK Cemara
547,BRIO SATYA,12,12,Honda IDK Cemara,R1,LOW,North Sumatera,Honda IDK Cemara
516,BRIO SATYA,24,1,Honda Arista SM Raja,R1,HIGH,North Sumatera,Honda SMRaja + Branch
516,BRIO SATYA,23,2,Honda Arista SM Raja,R1,HIGH,North Sumatera,Honda SMRaja + Branch
516,BRIO SATYA,25,3,Honda Arista SM Raja,R1,HIGH,North Sumatera,Honda SMRaja + Branch
516,BRIO SATYA,22,4,Honda Arista SM Raja,R1,HIGH,North Sumatera,Honda SMRaja + Branch
516,BRIO SATYA,22,5,Honda Arista SM Raja,R1,HIGH,North Sumatera,Honda SMRaja + Branch
516,BRIO SATYA,22,6,Honda Arista SM Raja,R1,HIGH,North Sumatera,Honda SMRaja + Branch
516,BRIO SATYA,21,7,Honda Arista SM Raja,R1,HIGH,North Sumatera,Honda SMRaja + Branch
516,BRIO SATYA,19,8,Honda Arista SM Raja,R1,HIGH,North Sumatera,Honda SMRaja + Branch
516,BRIO SATYA,19,9,Honda Arista SM Raja,R1,HIGH,North Sumatera,Honda SMRaja + Branch
516,BRIO SATYA,19,10,Honda Arista SM Raja,R1,HIGH,North Sumatera,Honda SMRaja + Branch
516,BRIO SATYA,19,11,Honda Arista SM Raja,R1,HIGH,North Sumatera,Honda SMRaja + Branch
516,BRIO SATYA,20,12,Honda Arista SM Raja,R1,HIGH,North Sumatera,Honda SMRaja + Branch
516,BRIO SATYA,24,1,Honda Arista SM Raja,R1,MED,North Sumatera,Honda SMRaja + Branch
516,BRIO SATYA,25,2,Honda Arista SM Raja,R1,MED,North Sumatera,Honda SMRaja + Branch
516,BRIO SATYA,26,3,Honda Arista SM Raja,R1,MED,North Sumatera,Honda SMRaja + Branch
516,BRIO SATYA,23,4,Honda Arista SM Raja,R1,MED,North Sumatera,Honda SMRaja + Branch
516,BRIO SATYA,23,5,Honda Arista SM Raja,R1,MED,North Sumatera,Honda SMRaja + Branch
516,BRIO SATYA,23,6,Honda Arista SM Raja,R1,MED,North Sumatera,Honda SMRaja + Branch
516,BRIO SATYA,23,7,Honda Arista SM Raja,R1,MED,North Sumatera,Honda SMRaja + Branch
516,BRIO SATYA,21,8,Honda Arista SM Raja,R1,MED,North Sumatera,Honda SMRaja + Branch
516,BRIO SATYA,20,9,Honda Arista SM Raja,R1,MED,North Sumatera,Honda SMRaja + Branch
516,BRIO SATYA,20,10,Honda Arista SM Raja,R1,MED,North Sumatera,Honda SMRaja + Branch
516,BRIO SATYA,21,11,Honda Arista SM Raja,R1,MED,North Sumatera,Honda SMRaja + Branch
516,BRIO SATYA,22,12,Honda Arista SM Raja,R1,MED,North Sumatera,Honda SMRaja + Branch
516,BRIO SATYA,24,1,Honda Arista SM Raja,R1,LOW,North Sumatera,Honda SMRaja + Branch
516,BRIO SATYA,25,2,Honda Arista SM Raja,R1,LOW,North Sumatera,Honda SMRaja + Branch
516,BRIO SATYA,27,3,Honda Arista SM Raja,R1,LOW,North Sumatera,Honda SMRaja + Branch
516,BRIO SATYA,25,4,Honda Arista SM Raja,R1,LOW,North Sumatera,Honda SMRaja + Branch
516,BRIO SATYA,25,5,Honda Arista SM Raja,R1,LOW,North Sumatera,Honda SMRaja + Branch
516,BRIO SATYA,25,6,Honda Arista SM Raja,R1,LOW,North Sumatera,Honda SMRaja + Branch
516,BRIO SATYA,25,7,Honda Arista SM Raja,R1,LOW,North Sumatera,Honda SMRaja + Branch
516,BRIO SATYA,22,8,Honda Arista SM Raja,R1,LOW,North Sumatera,Honda SMRaja + Branch
516,BRIO SATYA,22,9,Honda Arista SM Raja,R1,LOW,North Sumatera,Honda SMRaja + Branch
516,BRIO SATYA,21,10,Honda Arista SM Raja,R1,LOW,North Sumatera,Honda SMRaja + Branch
516,BRIO SATYA,22,11,Honda Arista SM Raja,R1,LOW,North Sumatera,Honda SMRaja + Branch
516,BRIO SATYA,22,12,Honda Arista SM Raja,R1,LOW,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,5,1,Honda Arista Kisaran,R1,HIGH,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,6,2,Honda Arista Kisaran,R1,HIGH,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,6,3,Honda Arista Kisaran,R1,HIGH,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,5,4,Honda Arista Kisaran,R1,HIGH,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,5,5,Honda Arista Kisaran,R1,HIGH,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,5,6,Honda Arista Kisaran,R1,HIGH,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,5,7,Honda Arista Kisaran,R1,HIGH,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,5,8,Honda Arista Kisaran,R1,HIGH,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,4,9,Honda Arista Kisaran,R1,HIGH,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,5,10,Honda Arista Kisaran,R1,HIGH,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,5,11,Honda Arista Kisaran,R1,HIGH,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,5,12,Honda Arista Kisaran,R1,HIGH,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,5,1,Honda Arista Kisaran,R1,MED,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,6,2,Honda Arista Kisaran,R1,MED,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,6,3,Honda Arista Kisaran,R1,MED,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,6,4,Honda Arista Kisaran,R1,MED,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,6,5,Honda Arista Kisaran,R1,MED,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,6,6,Honda Arista Kisaran,R1,MED,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,6,7,Honda Arista Kisaran,R1,MED,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,5,8,Honda Arista Kisaran,R1,MED,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,5,9,Honda Arista Kisaran,R1,MED,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,5,10,Honda Arista Kisaran,R1,MED,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,6,11,Honda Arista Kisaran,R1,MED,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,6,12,Honda Arista Kisaran,R1,MED,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,5,1,Honda Arista Kisaran,R1,LOW,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,6,2,Honda Arista Kisaran,R1,LOW,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,7,3,Honda Arista Kisaran,R1,LOW,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,6,4,Honda Arista Kisaran,R1,LOW,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,6,5,Honda Arista Kisaran,R1,LOW,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,6,6,Honda Arista Kisaran,R1,LOW,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,6,7,Honda Arista Kisaran,R1,LOW,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,6,8,Honda Arista Kisaran,R1,LOW,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,6,9,Honda Arista Kisaran,R1,LOW,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,6,10,Honda Arista Kisaran,R1,LOW,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,6,11,Honda Arista Kisaran,R1,LOW,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,6,12,Honda Arista Kisaran,R1,LOW,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,5,1,Honda Arista Siantar,R1,HIGH,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,5,2,Honda Arista Siantar,R1,HIGH,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,6,3,Honda Arista Siantar,R1,HIGH,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,5,4,Honda Arista Siantar,R1,HIGH,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,5,5,Honda Arista Siantar,R1,HIGH,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,5,6,Honda Arista Siantar,R1,HIGH,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,5,7,Honda Arista Siantar,R1,HIGH,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,4,8,Honda Arista Siantar,R1,HIGH,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,4,9,Honda Arista Siantar,R1,HIGH,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,4,10,Honda Arista Siantar,R1,HIGH,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,4,11,Honda Arista Siantar,R1,HIGH,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,5,12,Honda Arista Siantar,R1,HIGH,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,5,1,Honda Arista Siantar,R1,MED,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,6,2,Honda Arista Siantar,R1,MED,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,6,3,Honda Arista Siantar,R1,MED,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,5,4,Honda Arista Siantar,R1,MED,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,5,5,Honda Arista Siantar,R1,MED,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,5,6,Honda Arista Siantar,R1,MED,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,5,7,Honda Arista Siantar,R1,MED,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,5,8,Honda Arista Siantar,R1,MED,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,5,9,Honda Arista Siantar,R1,MED,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,4,10,Honda Arista Siantar,R1,MED,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,4,11,Honda Arista Siantar,R1,MED,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,5,12,Honda Arista Siantar,R1,MED,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,5,1,Honda Arista Siantar,R1,LOW,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,6,2,Honda Arista Siantar,R1,LOW,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,6,3,Honda Arista Siantar,R1,LOW,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,6,4,Honda Arista Siantar,R1,LOW,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,6,5,Honda Arista Siantar,R1,LOW,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,6,6,Honda Arista Siantar,R1,LOW,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,5,7,Honda Arista Siantar,R1,LOW,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,5,8,Honda Arista Siantar,R1,LOW,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,5,9,Honda Arista Siantar,R1,LOW,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,5,10,Honda Arista Siantar,R1,LOW,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,5,11,Honda Arista Siantar,R1,LOW,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,6,12,Honda Arista Siantar,R1,LOW,North Sumatera,Honda SMRaja + Branch
537,BRIO SATYA,14,1,Honda Arista Ringroad,R1,HIGH,North Sumatera,Honda Arista Ringroad + Branch
537,BRIO SATYA,13,2,Honda Arista Ringroad,R1,HIGH,North Sumatera,Honda Arista Ringroad + Branch
537,BRIO SATYA,14,3,Honda Arista Ringroad,R1,HIGH,North Sumatera,Honda Arista Ringroad + Branch
537,BRIO SATYA,13,4,Honda Arista Ringroad,R1,HIGH,North Sumatera,Honda Arista Ringroad + Branch
537,BRIO SATYA,13,5,Honda Arista Ringroad,R1,HIGH,North Sumatera,Honda Arista Ringroad + Branch
537,BRIO SATYA,12,6,Honda Arista Ringroad,R1,HIGH,North Sumatera,Honda Arista Ringroad + Branch
537,BRIO SATYA,12,7,Honda Arista Ringroad,R1,HIGH,North Sumatera,Honda Arista Ringroad + Branch
537,BRIO SATYA,11,8,Honda Arista Ringroad,R1,HIGH,North Sumatera,Honda Arista Ringroad + Branch
537,BRIO SATYA,11,9,Honda Arista Ringroad,R1,HIGH,North Sumatera,Honda Arista Ringroad + Branch
537,BRIO SATYA,11,10,Honda Arista Ringroad,R1,HIGH,North Sumatera,Honda Arista Ringroad + Branch
537,BRIO SATYA,11,11,Honda Arista Ringroad,R1,HIGH,North Sumatera,Honda Arista Ringroad + Branch
537,BRIO SATYA,12,12,Honda Arista Ringroad,R1,HIGH,North Sumatera,Honda Arista Ringroad + Branch
537,BRIO SATYA,14,1,Honda Arista Ringroad,R1,MED,North Sumatera,Honda Arista Ringroad + Branch
537,BRIO SATYA,15,2,Honda Arista Ringroad,R1,MED,North Sumatera,Honda Arista Ringroad + Branch
537,BRIO SATYA,16,3,Honda Arista Ringroad,R1,MED,North Sumatera,Honda Arista Ringroad + Branch
537,BRIO SATYA,13,4,Honda Arista Ringroad,R1,MED,North Sumatera,Honda Arista Ringroad + Branch
537,BRIO SATYA,13,5,Honda Arista Ringroad,R1,MED,North Sumatera,Honda Arista Ringroad + Branch
537,BRIO SATYA,13,6,Honda Arista Ringroad,R1,MED,North Sumatera,Honda Arista Ringroad + Branch
537,BRIO SATYA,13,7,Honda Arista Ringroad,R1,MED,North Sumatera,Honda Arista Ringroad + Branch
537,BRIO SATYA,12,8,Honda Arista Ringroad,R1,MED,North Sumatera,Honda Arista Ringroad + Branch
537,BRIO SATYA,12,9,Honda Arista Ringroad,R1,MED,North Sumatera,Honda Arista Ringroad + Branch
537,BRIO SATYA,12,10,Honda Arista Ringroad,R1,MED,North Sumatera,Honda Arista Ringroad + Branch
537,BRIO SATYA,12,11,Honda Arista Ringroad,R1,MED,North Sumatera,Honda Arista Ringroad + Branch
537,BRIO SATYA,12,12,Honda Arista Ringroad,R1,MED,North Sumatera,Honda Arista Ringroad + Branch
537,BRIO SATYA,14,1,Honda Arista Ringroad,R1,LOW,North Sumatera,Honda Arista Ringroad + Branch
537,BRIO SATYA,15,2,Honda Arista Ringroad,R1,LOW,North Sumatera,Honda Arista Ringroad + Branch
537,BRIO SATYA,16,3,Honda Arista Ringroad,R1,LOW,North Sumatera,Honda Arista Ringroad + Branch
537,BRIO SATYA,14,4,Honda Arista Ringroad,R1,LOW,North Sumatera,Honda Arista Ringroad + Branch
537,BRIO SATYA,14,5,Honda Arista Ringroad,R1,LOW,North Sumatera,Honda Arista Ringroad + Branch
537,BRIO SATYA,14,6,Honda Arista Ringroad,R1,LOW,North Sumatera,Honda Arista Ringroad + Branch
537,BRIO SATYA,14,7,Honda Arista Ringroad,R1,LOW,North Sumatera,Honda Arista Ringroad + Branch
537,BRIO SATYA,13,8,Honda Arista Ringroad,R1,LOW,North Sumatera,Honda Arista Ringroad + Branch
537,BRIO SATYA,13,9,Honda Arista Ringroad,R1,LOW,North Sumatera,Honda Arista Ringroad + Branch
537,BRIO SATYA,13,10,Honda Arista Ringroad,R1,LOW,North Sumatera,Honda Arista Ringroad + Branch
537,BRIO SATYA,13,11,Honda Arista Ringroad,R1,LOW,North Sumatera,Honda Arista Ringroad + Branch
537,BRIO SATYA,13,12,Honda Arista Ringroad,R1,LOW,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,5,1,Honda Arista Binjai,R1,HIGH,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,6,2,Honda Arista Binjai,R1,HIGH,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,6,3,Honda Arista Binjai,R1,HIGH,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,5,4,Honda Arista Binjai,R1,HIGH,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,5,5,Honda Arista Binjai,R1,HIGH,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,5,6,Honda Arista Binjai,R1,HIGH,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,5,7,Honda Arista Binjai,R1,HIGH,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,5,8,Honda Arista Binjai,R1,HIGH,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,5,9,Honda Arista Binjai,R1,HIGH,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,5,10,Honda Arista Binjai,R1,HIGH,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,5,11,Honda Arista Binjai,R1,HIGH,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,5,12,Honda Arista Binjai,R1,HIGH,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,5,1,Honda Arista Binjai,R1,MED,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,6,2,Honda Arista Binjai,R1,MED,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,6,3,Honda Arista Binjai,R1,MED,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,6,4,Honda Arista Binjai,R1,MED,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,6,5,Honda Arista Binjai,R1,MED,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,6,6,Honda Arista Binjai,R1,MED,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,6,7,Honda Arista Binjai,R1,MED,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,5,8,Honda Arista Binjai,R1,MED,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,5,9,Honda Arista Binjai,R1,MED,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,5,10,Honda Arista Binjai,R1,MED,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,5,11,Honda Arista Binjai,R1,MED,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,6,12,Honda Arista Binjai,R1,MED,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,5,1,Honda Arista Binjai,R1,LOW,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,6,2,Honda Arista Binjai,R1,LOW,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,7,3,Honda Arista Binjai,R1,LOW,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,6,4,Honda Arista Binjai,R1,LOW,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,6,5,Honda Arista Binjai,R1,LOW,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,6,6,Honda Arista Binjai,R1,LOW,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,6,7,Honda Arista Binjai,R1,LOW,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,6,8,Honda Arista Binjai,R1,LOW,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,6,9,Honda Arista Binjai,R1,LOW,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,6,10,Honda Arista Binjai,R1,LOW,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,6,11,Honda Arista Binjai,R1,LOW,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,6,12,Honda Arista Binjai,R1,LOW,North Sumatera,Honda Arista Ringroad + Branch
501,BRIO SATYA,23,1,Honda Gajah Motor,R1,HIGH,West Sumatera,Honda Gajah Motor + Branch
501,BRIO SATYA,24,2,Honda Gajah Motor,R1,HIGH,West Sumatera,Honda Gajah Motor + Branch
501,BRIO SATYA,25,3,Honda Gajah Motor,R1,HIGH,West Sumatera,Honda Gajah Motor + Branch
501,BRIO SATYA,23,4,Honda Gajah Motor,R1,HIGH,West Sumatera,Honda Gajah Motor + Branch
501,BRIO SATYA,23,5,Honda Gajah Motor,R1,HIGH,West Sumatera,Honda Gajah Motor + Branch
501,BRIO SATYA,22,6,Honda Gajah Motor,R1,HIGH,West Sumatera,Honda Gajah Motor + Branch
501,BRIO SATYA,22,7,Honda Gajah Motor,R1,HIGH,West Sumatera,Honda Gajah Motor + Branch
501,BRIO SATYA,20,8,Honda Gajah Motor,R1,HIGH,West Sumatera,Honda Gajah Motor + Branch
501,BRIO SATYA,19,9,Honda Gajah Motor,R1,HIGH,West Sumatera,Honda Gajah Motor + Branch
501,BRIO SATYA,20,10,Honda Gajah Motor,R1,HIGH,West Sumatera,Honda Gajah Motor + Branch
501,BRIO SATYA,20,11,Honda Gajah Motor,R1,HIGH,West Sumatera,Honda Gajah Motor + Branch
501,BRIO SATYA,21,12,Honda Gajah Motor,R1,HIGH,West Sumatera,Honda Gajah Motor + Branch
501,BRIO SATYA,23,1,Honda Gajah Motor,R1,MED,West Sumatera,Honda Gajah Motor + Branch
501,BRIO SATYA,24,2,Honda Gajah Motor,R1,MED,West Sumatera,Honda Gajah Motor + Branch
501,BRIO SATYA,26,3,Honda Gajah Motor,R1,MED,West Sumatera,Honda Gajah Motor + Branch
501,BRIO SATYA,24,4,Honda Gajah Motor,R1,MED,West Sumatera,Honda Gajah Motor + Branch
501,BRIO SATYA,24,5,Honda Gajah Motor,R1,MED,West Sumatera,Honda Gajah Motor + Branch
501,BRIO SATYA,24,6,Honda Gajah Motor,R1,MED,West Sumatera,Honda Gajah Motor + Branch
501,BRIO SATYA,24,7,Honda Gajah Motor,R1,MED,West Sumatera,Honda Gajah Motor + Branch
501,BRIO SATYA,22,8,Honda Gajah Motor,R1,MED,West Sumatera,Honda Gajah Motor + Branch
501,BRIO SATYA,21,9,Honda Gajah Motor,R1,MED,West Sumatera,Honda Gajah Motor + Branch
501,BRIO SATYA,22,10,Honda Gajah Motor,R1,MED,West Sumatera,Honda Gajah Motor + Branch
501,BRIO SATYA,23,11,Honda Gajah Motor,R1,MED,West Sumatera,Honda Gajah Motor + Branch
501,BRIO SATYA,23,12,Honda Gajah Motor,R1,MED,West Sumatera,Honda Gajah Motor + Branch
501,BRIO SATYA,23,1,Honda Gajah Motor,R1,LOW,West Sumatera,Honda Gajah Motor + Branch
501,BRIO SATYA,24,2,Honda Gajah Motor,R1,LOW,West Sumatera,Honda Gajah Motor + Branch
501,BRIO SATYA,28,3,Honda Gajah Motor,R1,LOW,West Sumatera,Honda Gajah Motor + Branch
501,BRIO SATYA,26,4,Honda Gajah Motor,R1,LOW,West Sumatera,Honda Gajah Motor + Branch
501,BRIO SATYA,26,5,Honda Gajah Motor,R1,LOW,West Sumatera,Honda Gajah Motor + Branch
501,BRIO SATYA,26,6,Honda Gajah Motor,R1,LOW,West Sumatera,Honda Gajah Motor + Branch
501,BRIO SATYA,26,7,Honda Gajah Motor,R1,LOW,West Sumatera,Honda Gajah Motor + Branch
501,BRIO SATYA,23,8,Honda Gajah Motor,R1,LOW,West Sumatera,Honda Gajah Motor + Branch
501,BRIO SATYA,23,9,Honda Gajah Motor,R1,LOW,West Sumatera,Honda Gajah Motor + Branch
501,BRIO SATYA,23,10,Honda Gajah Motor,R1,LOW,West Sumatera,Honda Gajah Motor + Branch
501,BRIO SATYA,24,11,Honda Gajah Motor,R1,LOW,West Sumatera,Honda Gajah Motor + Branch
501,BRIO SATYA,25,12,Honda Gajah Motor,R1,LOW,West Sumatera,Honda Gajah Motor + Branch
588,BRIO SATYA,6,1,Honda Gajah Motor Bukittinggi,R1,HIGH,West Sumatera,Honda Gajah Motor + Branch
588,BRIO SATYA,5,2,Honda Gajah Motor Bukittinggi,R1,HIGH,West Sumatera,Honda Gajah Motor + Branch
588,BRIO SATYA,5,3,Honda Gajah Motor Bukittinggi,R1,HIGH,West Sumatera,Honda Gajah Motor + Branch
588,BRIO SATYA,4,4,Honda Gajah Motor Bukittinggi,R1,HIGH,West Sumatera,Honda Gajah Motor + Branch
588,BRIO SATYA,4,5,Honda Gajah Motor Bukittinggi,R1,HIGH,West Sumatera,Honda Gajah Motor + Branch
588,BRIO SATYA,4,6,Honda Gajah Motor Bukittinggi,R1,HIGH,West Sumatera,Honda Gajah Motor + Branch
588,BRIO SATYA,4,7,Honda Gajah Motor Bukittinggi,R1,HIGH,West Sumatera,Honda Gajah Motor + Branch
588,BRIO SATYA,4,8,Honda Gajah Motor Bukittinggi,R1,HIGH,West Sumatera,Honda Gajah Motor + Branch
588,BRIO SATYA,4,9,Honda Gajah Motor Bukittinggi,R1,HIGH,West Sumatera,Honda Gajah Motor + Branch
588,BRIO SATYA,4,10,Honda Gajah Motor Bukittinggi,R1,HIGH,West Sumatera,Honda Gajah Motor + Branch
588,BRIO SATYA,4,11,Honda Gajah Motor Bukittinggi,R1,HIGH,West Sumatera,Honda Gajah Motor + Branch
588,BRIO SATYA,4,12,Honda Gajah Motor Bukittinggi,R1,HIGH,West Sumatera,Honda Gajah Motor + Branch
588,BRIO SATYA,6,1,Honda Gajah Motor Bukittinggi,R1,MED,West Sumatera,Honda Gajah Motor + Branch
588,BRIO SATYA,6,2,Honda Gajah Motor Bukittinggi,R1,MED,West Sumatera,Honda Gajah Motor + Branch
588,BRIO SATYA,5,3,Honda Gajah Motor Bukittinggi,R1,MED,West Sumatera,Honda Gajah Motor + Branch
588,BRIO SATYA,5,4,Honda Gajah Motor Bukittinggi,R1,MED,West Sumatera,Honda Gajah Motor + Branch
588,BRIO SATYA,5,5,Honda Gajah Motor Bukittinggi,R1,MED,West Sumatera,Honda Gajah Motor + Branch
588,BRIO SATYA,5,6,Honda Gajah Motor Bukittinggi,R1,MED,West Sumatera,Honda Gajah Motor + Branch
588,BRIO SATYA,5,7,Honda Gajah Motor Bukittinggi,R1,MED,West Sumatera,Honda Gajah Motor + Branch
588,BRIO SATYA,4,8,Honda Gajah Motor Bukittinggi,R1,MED,West Sumatera,Honda Gajah Motor + Branch
588,BRIO SATYA,4,9,Honda Gajah Motor Bukittinggi,R1,MED,West Sumatera,Honda Gajah Motor + Branch
588,BRIO SATYA,3,10,Honda Gajah Motor Bukittinggi,R1,MED,West Sumatera,Honda Gajah Motor + Branch
588,BRIO SATYA,3,11,Honda Gajah Motor Bukittinggi,R1,MED,West Sumatera,Honda Gajah Motor + Branch
588,BRIO SATYA,4,12,Honda Gajah Motor Bukittinggi,R1,MED,West Sumatera,Honda Gajah Motor + Branch
588,BRIO SATYA,6,1,Honda Gajah Motor Bukittinggi,R1,LOW,West Sumatera,Honda Gajah Motor + Branch
588,BRIO SATYA,7,2,Honda Gajah Motor Bukittinggi,R1,LOW,West Sumatera,Honda Gajah Motor + Branch
588,BRIO SATYA,5,3,Honda Gajah Motor Bukittinggi,R1,LOW,West Sumatera,Honda Gajah Motor + Branch
588,BRIO SATYA,5,4,Honda Gajah Motor Bukittinggi,R1,LOW,West Sumatera,Honda Gajah Motor + Branch
588,BRIO SATYA,5,5,Honda Gajah Motor Bukittinggi,R1,LOW,West Sumatera,Honda Gajah Motor + Branch
